year,gen,plant_name,lat,lon,fuel
2016  ,230.0,Western Branch High School ,36.848105,-76.407143,SUN
2017  ,1269.0,Western Branch High School ,36.848105,-76.407143,SUN
2018  ,48.0,Western Branch High School ,36.848105,-76.407143,SUN
2019  ,0.0,Western Branch High School ,36.848105,-76.407143,SUN
2017  ,3701.0,Merck ,38.383222,-78.643688,SUN
2018  ,152.0,Merck ,38.383222,-78.643688,SUN
2001  ,1840.999,Halifax ,36.7817,-78.9236,WAT
2002  ,1868.001,Halifax ,36.7817,-78.9236,WAT
2003  ,6320.999,Halifax ,36.7817,-78.9236,WAT
2004  ,4701.0,Halifax ,36.7817,-78.9236,WAT
2005  ,3592.999,Halifax ,36.7817,-78.9236,WAT
2006  ,2671.0,Halifax ,36.7817,-78.9236,WAT
2007  ,2457.0,Halifax ,36.7817,-78.9236,WAT
2008  ,2074.0,Halifax ,36.7817,-78.9236,WAT
2009  ,3331.0,Halifax ,36.7817,-78.9236,WAT
2010  ,3051.0,Halifax ,36.7817,-78.9236,WAT
2011  ,1958.0,Halifax ,36.7817,-78.9236,WAT
2012  ,1386.0,Halifax ,36.7817,-78.9236,WAT
2013  ,1338.48,Halifax ,36.7817,-78.9236,WAT
2014  ,1894.86,Halifax ,36.7817,-78.9236,WAT
2015  ,2651.0,Halifax ,36.7817,-78.9236,WAT
2016  ,3887.0,Halifax ,36.7817,-78.9236,WAT
2017  ,2667.0,Halifax ,36.7817,-78.9236,WAT
2018  ,3282.0,Halifax ,36.7817,-78.9236,WAT
2016  ,2553.0,Philip Morris ,37.341838,-77.287027,SUN
2017  ,2987.0,Philip Morris ,37.341838,-77.287027,SUN
2018  ,69.0,Philip Morris ,37.341838,-77.287027,SUN
2019  ,1700.0,Philip Morris ,37.341838,-77.287027,SUN
2018  ,917306.0,Greensville County Power Station ,36.718236,-77.649559,NG
2019  ,9859878.0,Greensville County Power Station ,36.718236,-77.649559,NG
2010  ,95.204,Henrico ,37.6788,-77.5678,DFO
2011  ,49.244,Henrico ,37.6788,-77.5678,DFO
2012  ,395.087,Henrico ,37.6788,-77.5678,DFO
2013  ,202.023,Henrico ,37.6788,-77.5678,DFO
2014  ,796.956,Henrico ,37.6788,-77.5678,DFO
2015  ,1044.716,Henrico ,37.6788,-77.5678,DFO
2016  ,1400.344,Henrico ,37.6788,-77.5678,DFO
2017  ,1133.686,Henrico ,37.6788,-77.5678,DFO
2018  ,811.045,Henrico ,37.6788,-77.5678,DFO
2010  ,478.796,Henrico ,37.6788,-77.5678,LFG
2011  ,312.756,Henrico ,37.6788,-77.5678,LFG
2012  ,10189.913,Henrico ,37.6788,-77.5678,LFG
2013  ,6755.977,Henrico ,37.6788,-77.5678,LFG
2014  ,11660.044,Henrico ,37.6788,-77.5678,LFG
2015  ,13318.284,Henrico ,37.6788,-77.5678,LFG
2016  ,21061.656,Henrico ,37.6788,-77.5678,LFG
2017  ,19046.314,Henrico ,37.6788,-77.5678,LFG
2018  ,15351.955,Henrico ,37.6788,-77.5678,LFG
2017  ,225.0,Palmer Solar Center ,37.96724,-78.230963,SUN
2018  ,10323.0,Palmer Solar Center ,37.96724,-78.230963,SUN
2017  ,277.0,Martin Solar Center ,37.88051,-78.049191,SUN
2018  ,8793.0,Martin Solar Center ,37.88051,-78.049191,SUN
2013  ,85040.525,Hopewell Power Station ,37.297834,-77.282982,WDS
2014  ,265593.351,Hopewell Power Station ,37.297834,-77.282982,WDS
2015  ,262522.915,Hopewell Power Station ,37.297834,-77.282982,WDS
2016  ,305991.951,Hopewell Power Station ,37.297834,-77.282982,WDS
2017  ,294812.958,Hopewell Power Station ,37.297834,-77.282982,WDS
2018  ,305729.386,Hopewell Power Station ,37.297834,-77.282982,WDS
2003  ,0.0,Altavista Power Station ,37.118674,-79.273551,WDS
2004  ,0.0,Altavista Power Station ,37.118674,-79.273551,WDS
2005  ,74.0,Altavista Power Station ,37.118674,-79.273551,WDS
2006  ,11887.0,Altavista Power Station ,37.118674,-79.273551,WDS
2007  ,19749.453,Altavista Power Station ,37.118674,-79.273551,WDS
2008  ,18554.027,Altavista Power Station ,37.118674,-79.273551,WDS
2009  ,10922.831,Altavista Power Station ,37.118674,-79.273551,WDS
2010  ,9674.248,Altavista Power Station ,37.118674,-79.273551,WDS
2013  ,143290.277,Altavista Power Station ,37.118674,-79.273551,WDS
2014  ,226281.752,Altavista Power Station ,37.118674,-79.273551,WDS
2015  ,268269.591,Altavista Power Station ,37.118674,-79.273551,WDS
2016  ,281461.661,Altavista Power Station ,37.118674,-79.273551,WDS
2017  ,274990.668,Altavista Power Station ,37.118674,-79.273551,WDS
2018  ,272934.275,Altavista Power Station ,37.118674,-79.273551,WDS
2003  ,100.0,Altavista Power Station ,37.118674,-79.273551,NG
2004  ,431.0,Altavista Power Station ,37.118674,-79.273551,NG
2005  ,1367.0,Altavista Power Station ,37.118674,-79.273551,NG
2006  ,2204.0,Altavista Power Station ,37.118674,-79.273551,NG
2007  ,2599.45,Altavista Power Station ,37.118674,-79.273551,NG
2008  ,4206.403,Altavista Power Station ,37.118674,-79.273551,NG
2009  ,2143.533,Altavista Power Station ,37.118674,-79.273551,NG
2010  ,890.63,Altavista Power Station ,37.118674,-79.273551,NG
2012  ,0.0,Altavista Power Station ,37.118674,-79.273551,NG
2013  ,1502.723,Altavista Power Station ,37.118674,-79.273551,NG
2014  ,595.248,Altavista Power Station ,37.118674,-79.273551,NG
2015  ,425.409,Altavista Power Station ,37.118674,-79.273551,NG
2016  ,1215.339,Altavista Power Station ,37.118674,-79.273551,NG
2017  ,612.332,Altavista Power Station ,37.118674,-79.273551,NG
2018  ,1134.725,Altavista Power Station ,37.118674,-79.273551,NG
2008  ,0.0,Southampton Power Station ,36.6525,-76.9953,WDS
2009  ,0.0,Southampton Power Station ,36.6525,-76.9953,WDS
2010  ,0.0,Southampton Power Station ,36.6525,-76.9953,WDS
2011  ,0.0,Southampton Power Station ,36.6525,-76.9953,WDS
2012  ,0.0,Southampton Power Station ,36.6525,-76.9953,WDS
2013  ,55290.43,Southampton Power Station ,36.6525,-76.9953,WDS
2014  ,252040.605,Southampton Power Station ,36.6525,-76.9953,WDS
2015  ,289588.754,Southampton Power Station ,36.6525,-76.9953,WDS
2016  ,294864.674,Southampton Power Station ,36.6525,-76.9953,WDS
2017  ,277957.463,Southampton Power Station ,36.6525,-76.9953,WDS
2018  ,312578.906,Southampton Power Station ,36.6525,-76.9953,WDS
2001  ,-1615830.0,Bath County ,38.20889,-79.8,WAT
2002  ,-1413515.0,Bath County ,38.20889,-79.8,WAT
2003  ,-1066730.0,Bath County ,38.20889,-79.8,WAT
2004  ,-1039852.0,Bath County ,38.20889,-79.8,WAT
2005  ,-829353.0,Bath County ,38.20889,-79.8,WAT
2006  ,-971725.0,Bath County ,38.20889,-79.8,WAT
2007  ,-898155.0,Bath County ,38.20889,-79.8,WAT
2008  ,-875471.0,Bath County ,38.20889,-79.8,WAT
2009  ,-829696.0,Bath County ,38.20889,-79.8,WAT
2010  ,-1000208.0,Bath County ,38.20889,-79.8,WAT
2011  ,-983448.0,Bath County ,38.20889,-79.8,WAT
2012  ,-971903.0,Bath County ,38.20889,-79.8,WAT
2013  ,-947600.0,Bath County ,38.20889,-79.8,WAT
2014  ,-989619.0,Bath County ,38.20889,-79.8,WAT
2015  ,-864428.0,Bath County ,38.20889,-79.8,WAT
2016  ,-768620.0,Bath County ,38.20889,-79.8,WAT
2017  ,-934944.0,Bath County ,38.20889,-79.8,WAT
2018  ,-982622.0,Bath County ,38.20889,-79.8,WAT
2019  ,-780339.0,Bath County ,38.20889,-79.8,WAT
2001  ,13096754.0,North Anna ,38.06,-77.7897,NUC
2002  ,13674036.0,North Anna ,38.06,-77.7897,NUC
2003  ,13784124.0,North Anna ,38.06,-77.7897,NUC
2004  ,14806426.0,North Anna ,38.06,-77.7897,NUC
2005  ,14688289.0,North Anna ,38.06,-77.7897,NUC
2006  ,15093158.0,North Anna ,38.06,-77.7897,NUC
2007  ,13986927.0,North Anna ,38.06,-77.7897,NUC
2008  ,14433425.0,North Anna ,38.06,-77.7897,NUC
2009  ,15202610.0,North Anna ,38.06,-77.7897,NUC
2010  ,13399462.0,North Anna ,38.06,-77.7897,NUC
2011  ,12518517.0,North Anna ,38.06,-77.7897,NUC
2012  ,15333190.0,North Anna ,38.06,-77.7897,NUC
2013  ,15005273.0,North Anna ,38.06,-77.7897,NUC
2014  ,15888652.0,North Anna ,38.06,-77.7897,NUC
2015  ,16270632.0,North Anna ,38.06,-77.7897,NUC
2016  ,15121377.0,North Anna ,38.06,-77.7897,NUC
2017  ,16126087.0,North Anna ,38.06,-77.7897,NUC
2018  ,16032531.0,North Anna ,38.06,-77.7897,NUC
2019  ,15324539.0,North Anna ,38.06,-77.7897,NUC
2001  ,2844.0,North Anna ,38.06,-77.7897,WAT
2002  ,0.0,North Anna ,38.06,-77.7897,WAT
2003  ,4781.0,North Anna ,38.06,-77.7897,WAT
2004  ,5398.0,North Anna ,38.06,-77.7897,WAT
2005  ,5556.0,North Anna ,38.06,-77.7897,WAT
2006  ,3455.0,North Anna ,38.06,-77.7897,WAT
2007  ,1567.0,North Anna ,38.06,-77.7897,WAT
2008  ,0.0,North Anna ,38.06,-77.7897,WAT
2009  ,0.0,North Anna ,38.06,-77.7897,WAT
2010  ,0.0,North Anna ,38.06,-77.7897,WAT
2011  ,0.0,North Anna ,38.06,-77.7897,WAT
2012  ,0.0,North Anna ,38.06,-77.7897,WAT
2013  ,0.0,North Anna ,38.06,-77.7897,WAT
2014  ,2796.0,North Anna ,38.06,-77.7897,WAT
2015  ,3632.0,North Anna ,38.06,-77.7897,WAT
2016  ,3988.0,North Anna ,38.06,-77.7897,WAT
2017  ,2556.0,North Anna ,38.06,-77.7897,WAT
2018  ,2291.0,North Anna ,38.06,-77.7897,WAT
2019  ,516.0,North Anna ,38.06,-77.7897,WAT
2001  ,1505564.197,Birchwood Power ,38.2667,-77.3147,BIT
2002  ,1277369.0,Birchwood Power ,38.2667,-77.3147,BIT
2003  ,1342941.834,Birchwood Power ,38.2667,-77.3147,BIT
2004  ,1415148.48159,Birchwood Power ,38.2667,-77.3147,BIT
2005  ,1685079.45584,Birchwood Power ,38.2667,-77.3147,BIT
2006  ,1264752.11248,Birchwood Power ,38.2667,-77.3147,BIT
2007  ,1243977.853,Birchwood Power ,38.2667,-77.3147,BIT
2008  ,1560754.475,Birchwood Power ,38.2667,-77.3147,BIT
2009  ,485466.126,Birchwood Power ,38.2667,-77.3147,BIT
2010  ,814528.72,Birchwood Power ,38.2667,-77.3147,BIT
2011  ,500617.182,Birchwood Power ,38.2667,-77.3147,BIT
2012  ,398304.216,Birchwood Power ,38.2667,-77.3147,BIT
2013  ,578800.674,Birchwood Power ,38.2667,-77.3147,BIT
2014  ,842311.542,Birchwood Power ,38.2667,-77.3147,BIT
2015  ,553875.954,Birchwood Power ,38.2667,-77.3147,BIT
2016  ,435896.931,Birchwood Power ,38.2667,-77.3147,BIT
2017  ,405488.186,Birchwood Power ,38.2667,-77.3147,BIT
2018  ,541836.036,Birchwood Power ,38.2667,-77.3147,BIT
2019  ,46172.781,Birchwood Power ,38.2667,-77.3147,BIT
2019  ,6451.0,Colonial Trail West ,37.138889,-76.902222,SUN
2012  ,3906.0,Martinsville LFG Generator ,36.717222,-79.845278,LFG
2013  ,4449.0,Martinsville LFG Generator ,36.717222,-79.845278,LFG
2014  ,4825.983,Martinsville LFG Generator ,36.717222,-79.845278,LFG
2015  ,3641.692,Martinsville LFG Generator ,36.717222,-79.845278,LFG
2016  ,3956.554,Martinsville LFG Generator ,36.717222,-79.845278,LFG
2017  ,3798.111,Martinsville LFG Generator ,36.717222,-79.845278,LFG
2018  ,2700.317,Martinsville LFG Generator ,36.717222,-79.845278,LFG
2019  ,3649.542,Martinsville LFG Generator ,36.717222,-79.845278,LFG
2014  ,102.017,Martinsville LFG Generator ,36.717222,-79.845278,NG
2015  ,675.308,Martinsville LFG Generator ,36.717222,-79.845278,NG
2016  ,3756.446,Martinsville LFG Generator ,36.717222,-79.845278,NG
2017  ,1878.889,Martinsville LFG Generator ,36.717222,-79.845278,NG
2018  ,1681.683,Martinsville LFG Generator ,36.717222,-79.845278,NG
2019  ,2476.398,Martinsville LFG Generator ,36.717222,-79.845278,NG
2017  ,590.0,Scott-II Solar LLC ,37.526244,-77.944637,SUN
2018  ,37374.0,Scott-II Solar LLC ,37.526244,-77.944637,SUN
2012  ,46601.0,Richmond Energy ,37.505833,-77.373889,LFG
2013  ,49767.0,Richmond Energy ,37.505833,-77.373889,LFG
2014  ,50909.0,Richmond Energy ,37.505833,-77.373889,LFG
2015  ,50728.0,Richmond Energy ,37.505833,-77.373889,LFG
2016  ,48599.0,Richmond Energy ,37.505833,-77.373889,LFG
2017  ,47432.0,Richmond Energy ,37.505833,-77.373889,LFG
2018  ,47678.0,Richmond Energy ,37.505833,-77.373889,LFG
2006  ,0.0,Danville New Design Plant ,36.6308,-79.3894,DFO
2007  ,17.64,Danville New Design Plant ,36.6308,-79.3894,DFO
2008  ,6.0,Danville New Design Plant ,36.6308,-79.3894,DFO
2009  ,11.0,Danville New Design Plant ,36.6308,-79.3894,DFO
2010  ,19.0,Danville New Design Plant ,36.6308,-79.3894,DFO
2011  ,2.0,Danville New Design Plant ,36.6308,-79.3894,DFO
2012  ,0.0,Danville New Design Plant ,36.6308,-79.3894,DFO
2015  ,0.0,Danville New Design Plant ,36.6308,-79.3894,DFO
2016  ,0.0,Danville New Design Plant ,36.6308,-79.3894,DFO
2017  ,0.0,Danville New Design Plant ,36.6308,-79.3894,DFO
2018  ,0.0,Danville New Design Plant ,36.6308,-79.3894,DFO
2001  ,10025.0,Darbytown ,37.498223,-77.368544,DFO
2002  ,5485.0,Darbytown ,37.498223,-77.368544,DFO
2003  ,63665.0,Darbytown ,37.498223,-77.368544,DFO
2004  ,7864.0,Darbytown ,37.498223,-77.368544,DFO
2005  ,13273.0,Darbytown ,37.498223,-77.368544,DFO
2006  ,2599.0,Darbytown ,37.498223,-77.368544,DFO
2007  ,15001.281,Darbytown ,37.498223,-77.368544,DFO
2008  ,8482.123,Darbytown ,37.498223,-77.368544,DFO
2009  ,13321.447,Darbytown ,37.498223,-77.368544,DFO
2010  ,4405.112,Darbytown ,37.498223,-77.368544,DFO
2011  ,637.465,Darbytown ,37.498223,-77.368544,DFO
2012  ,149.749,Darbytown ,37.498223,-77.368544,DFO
2013  ,7550.342,Darbytown ,37.498223,-77.368544,DFO
2014  ,19784.324,Darbytown ,37.498223,-77.368544,DFO
2015  ,17311.594,Darbytown ,37.498223,-77.368544,DFO
2016  ,16802.129,Darbytown ,37.498223,-77.368544,DFO
2017  ,18457.908,Darbytown ,37.498223,-77.368544,DFO
2018  ,36481.856,Darbytown ,37.498223,-77.368544,DFO
2001  ,60261.0,Darbytown ,37.498223,-77.368544,NG
2002  ,36209.0,Darbytown ,37.498223,-77.368544,NG
2003  ,5940.0,Darbytown ,37.498223,-77.368544,NG
2004  ,2257.0,Darbytown ,37.498223,-77.368544,NG
2005  ,136080.0,Darbytown ,37.498223,-77.368544,NG
2006  ,74589.0,Darbytown ,37.498223,-77.368544,NG
2007  ,115945.719,Darbytown ,37.498223,-77.368544,NG
2008  ,88560.877,Darbytown ,37.498223,-77.368544,NG
2009  ,58093.553,Darbytown ,37.498223,-77.368544,NG
2010  ,207920.888,Darbytown ,37.498223,-77.368544,NG
2011  ,91535.535,Darbytown ,37.498223,-77.368544,NG
2012  ,113624.251,Darbytown ,37.498223,-77.368544,NG
2013  ,160254.658,Darbytown ,37.498223,-77.368544,NG
2014  ,28319.676,Darbytown ,37.498223,-77.368544,NG
2015  ,120124.406,Darbytown ,37.498223,-77.368544,NG
2016  ,15911.871,Darbytown ,37.498223,-77.368544,NG
2017  ,93060.092,Darbytown ,37.498223,-77.368544,NG
2018  ,48784.144,Darbytown ,37.498223,-77.368544,NG
2001  ,6680121.0,Clover ,36.869,-78.704,BIT
2002  ,6300385.0,Clover ,36.869,-78.704,BIT
2003  ,6418469.0,Clover ,36.869,-78.704,BIT
2004  ,6680858.0,Clover ,36.869,-78.704,BIT
2005  ,6380515.0,Clover ,36.869,-78.704,BIT
2006  ,6940393.0,Clover ,36.869,-78.704,BIT
2007  ,6672377.435,Clover ,36.869,-78.704,BIT
2008  ,5804607.702,Clover ,36.869,-78.704,BIT
2009  ,5581403.631,Clover ,36.869,-78.704,BIT
2010  ,6188095.168,Clover ,36.869,-78.704,BIT
2011  ,5169320.468,Clover ,36.869,-78.704,BIT
2012  ,4392862.377,Clover ,36.869,-78.704,BIT
2013  ,5915350.987,Clover ,36.869,-78.704,BIT
2014  ,5672547.263,Clover ,36.869,-78.704,BIT
2015  ,5477766.684,Clover ,36.869,-78.704,BIT
2016  ,5436986.481,Clover ,36.869,-78.704,BIT
2017  ,3257085.856,Clover ,36.869,-78.704,BIT
2018  ,2907274.091,Clover ,36.869,-78.704,BIT
2019  ,1273159.891,Clover ,36.869,-78.704,BIT
2001  ,3.0,Waynesboro Virginia Plant ,38.0586,-78.8911,DFO
2002  ,63.38,Waynesboro Virginia Plant ,38.0586,-78.8911,DFO
2003  ,10.0,Waynesboro Virginia Plant ,38.0586,-78.8911,DFO
2004  ,14.01315,Waynesboro Virginia Plant ,38.0586,-78.8911,DFO
2005  ,0.78773,Waynesboro Virginia Plant ,38.0586,-78.8911,DFO
2006  ,0.0,Waynesboro Virginia Plant ,38.0586,-78.8911,DFO
2007  ,0.0,Waynesboro Virginia Plant ,38.0586,-78.8911,DFO
2008  ,0.0,Waynesboro Virginia Plant ,38.0586,-78.8911,DFO
2009  ,0.667,Waynesboro Virginia Plant ,38.0586,-78.8911,DFO
2010  ,0.0,Waynesboro Virginia Plant ,38.0586,-78.8911,DFO
2001  ,52273.0,Waynesboro Virginia Plant ,38.0586,-78.8911,BIT
2002  ,42085.149,Waynesboro Virginia Plant ,38.0586,-78.8911,BIT
2004  ,54891.22885,Waynesboro Virginia Plant ,38.0586,-78.8911,BIT
2005  ,3775.77132,Waynesboro Virginia Plant ,38.0586,-78.8911,BIT
2006  ,25515.12138,Waynesboro Virginia Plant ,38.0586,-78.8911,BIT
2007  ,1499.285,Waynesboro Virginia Plant ,38.0586,-78.8911,BIT
2008  ,2364.169,Waynesboro Virginia Plant ,38.0586,-78.8911,BIT
2009  ,83.847,Waynesboro Virginia Plant ,38.0586,-78.8911,BIT
2010  ,0.0,Waynesboro Virginia Plant ,38.0586,-78.8911,BIT
2001  ,85.0,Waynesboro Virginia Plant ,38.0586,-78.8911,RFO
2002  ,861.389,Waynesboro Virginia Plant ,38.0586,-78.8911,RFO
2004  ,1662.79829,Waynesboro Virginia Plant ,38.0586,-78.8911,RFO
2005  ,220.15701,Waynesboro Virginia Plant ,38.0586,-78.8911,RFO
2006  ,1036.67656,Waynesboro Virginia Plant ,38.0586,-78.8911,RFO
2007  ,5848.325,Waynesboro Virginia Plant ,38.0586,-78.8911,RFO
2008  ,39.032,Waynesboro Virginia Plant ,38.0586,-78.8911,RFO
2009  ,1.209,Waynesboro Virginia Plant ,38.0586,-78.8911,RFO
2010  ,0.0,Waynesboro Virginia Plant ,38.0586,-78.8911,RFO
2001  ,16974.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2002  ,4439.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2003  ,33911.46,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2004  ,31434.48,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2005  ,26801.001,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2006  ,24891.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2007  ,17184.999,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2008  ,18578.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2009  ,29627.73,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2010  ,20935.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2011  ,26119.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2012  ,27013.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2013  ,33306.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2014  ,26281.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2015  ,26784.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2016  ,22266.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2017  ,23449.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2018  ,25681.0,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2019  ,12523.6,Fries Hydroelectric Project ,36.715103,-80.985621,WAT
2006  ,0.0,Danville Kentuck Road Plant ,36.6533,-79.2906,DFO
2007  ,16.659,Danville Kentuck Road Plant ,36.6533,-79.2906,DFO
2008  ,27.0,Danville Kentuck Road Plant ,36.6533,-79.2906,DFO
2009  ,9.0,Danville Kentuck Road Plant ,36.6533,-79.2906,DFO
2010  ,23.0,Danville Kentuck Road Plant ,36.6533,-79.2906,DFO
2011  ,1.0,Danville Kentuck Road Plant ,36.6533,-79.2906,DFO
2012  ,0.0,Danville Kentuck Road Plant ,36.6533,-79.2906,DFO
2015  ,0.0,Danville Kentuck Road Plant ,36.6533,-79.2906,DFO
2016  ,0.0,Danville Kentuck Road Plant ,36.6533,-79.2906,DFO
2017  ,0.0,Danville Kentuck Road Plant ,36.6533,-79.2906,DFO
2018  ,0.0,Danville Kentuck Road Plant ,36.6533,-79.2906,DFO
2006  ,0.0,Danville Westover Plant ,36.6114,-79.4631,DFO
2007  ,16.659,Danville Westover Plant ,36.6114,-79.4631,DFO
2008  ,5.0,Danville Westover Plant ,36.6114,-79.4631,DFO
2009  ,12.0,Danville Westover Plant ,36.6114,-79.4631,DFO
2010  ,21.0,Danville Westover Plant ,36.6114,-79.4631,DFO
2011  ,2.0,Danville Westover Plant ,36.6114,-79.4631,DFO
2012  ,0.0,Danville Westover Plant ,36.6114,-79.4631,DFO
2015  ,0.0,Danville Westover Plant ,36.6114,-79.4631,DFO
2016  ,0.0,Danville Westover Plant ,36.6114,-79.4631,DFO
2017  ,75.0,Danville Westover Plant ,36.6114,-79.4631,DFO
2018  ,126.0,Danville Westover Plant ,36.6114,-79.4631,DFO
2007  ,730.0,Electric Avenue Facility ,38.28,-77.59,DFO
2008  ,413.0,Electric Avenue Facility ,38.28,-77.59,DFO
2009  ,336.0,Electric Avenue Facility ,38.28,-77.59,DFO
2010  ,131.0,Electric Avenue Facility ,38.28,-77.59,DFO
2011  ,63.0,Electric Avenue Facility ,38.28,-77.59,DFO
2012  ,139.0,Electric Avenue Facility ,38.28,-77.59,DFO
2013  ,86.0,Electric Avenue Facility ,38.28,-77.59,DFO
2014  ,91.0,Electric Avenue Facility ,38.28,-77.59,DFO
2015  ,144.0,Electric Avenue Facility ,38.28,-77.59,DFO
2016  ,50.0,Electric Avenue Facility ,38.28,-77.59,DFO
2017  ,29.0,Electric Avenue Facility ,38.28,-77.59,DFO
2018  ,120.0,Electric Avenue Facility ,38.28,-77.59,DFO
2007  ,129.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2008  ,97.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2009  ,40.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2010  ,29.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2011  ,28.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2012  ,8.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2013  ,18.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2014  ,24.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2015  ,43.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2016  ,5.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2017  ,13.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2018  ,4.0,Water Treatment Plant Generators ,38.760695,-77.62089,DFO
2001  ,41861.582,Gordonsville Energy LP ,38.124688,-78.203543,DFO
2002  ,40984.0,Gordonsville Energy LP ,38.124688,-78.203543,DFO
2003  ,127992.0,Gordonsville Energy LP ,38.124688,-78.203543,DFO
2004  ,38642.0,Gordonsville Energy LP ,38.124688,-78.203543,DFO
2005  ,14751.0,Gordonsville Energy LP ,38.124688,-78.203543,DFO
2006  ,1064.0,Gordonsville Energy LP ,38.124688,-78.203543,DFO
2007  ,21863.258,Gordonsville Energy LP ,38.124688,-78.203543,DFO
